Name,pKa,Center,Index,Smiles,Source,Error
671_1,3.1,N,12,Cc2ccc(S(=O)(=O)NC(=O)N[NH+:17]1CCCCCC1)cc2,Moitessier,0.0
805_1,8.61,N,14,c1ccc(c(c1)Nc2nnc(o2)C(=O)[NH:24]c3ccc(c(c3)F)N4CCOCC4)F,Moitessier/RBFmodel_Train,0.0
1021,3.89,O,9,CSc(cccc1)c1C(O)=O,Moitessier,0.0
5842,3.27,O,12,CC(c(ccc([N+]([O-])=O)c1)c1C(O)=O)=O,Moitessier,0.0
2269,10.6,N,6,C1Cc2cc3c4[nH]c(cccc5)c5c4cc[n+]3cc2CC1,Moitessier,0.0
4457,8.77,N,6,c2cncc(C1=[NH+]CCC1)c2,Moitessier,0.0
6950,8.04,O,7,CC(C(C(C)=C1)=NO)=CC1=O,Moitessier,0.0
6709,10.2,S,17,CC/C=C/Cc1nc(C([O-])=O)cn1C(C(C)(C)S)C([O-])=O,Moitessier,0.0
3100,4.62,O,7,COC1CC1C(=O)O,Moitessier,0.0
1287_1,7.9,O,10,c1ccc2c(c1)ccc(c2[OH:19])/N=N/c3ccccn3,Moitessier/RBFmodel_Test,0.0
815_1,5.5,N,6,CN(C)S(=O)(=O)[NH:24]C(=O)CCCc1c2cc(ccc2[nH]c1c3ccc(cc3)F)C#N,Moitessier/RBFmodel_Valid,0.0
679,9.76,N,0,[NH3+][C@@H](Cc1nc(I)[n-]c1I)C(=O)[O-],Moitessier,0.0
735,2.99,O,0,OC(c1cncs1)=O,Moitessier,0.0
5662,3.61,N,2,Nc1[nH+]cc(Br)s1,Moitessier,0.0
2934,6.06,N,8,Nc1cccc2cc[nH+]cc12,Moitessier,0.0
2984,8.48,S,3,CC(C)(S)C[NH3+],Moitessier,0.0
189,2.44,N,10,COc2nc1nc[nH]c1c[nH+]2,Moitessier,0.0
1601,4.9,O,0,OC(C(c1c2cccc1)=O)=C(Cc1ccccc1)C2=O,Moitessier,0.0
6419,7.766,N,3,OCC[NH+](CCO)CCO,Moitessier/RBFmodel_Train,0.004
1093_1,10.74,O,7,Cc1c(c(nc(n1)[OH:12])C)CC=C,Moitessier/RBFmodel_Test,0.0
759,0.4,N,7,COc2cccc([NH2+]c1ccccc1)c2,Moitessier,0.0
1346,6.25,O,7,CCn3cc(C(=O)[OH:22])c(=O)c2cc(F)c(N1CC[NH2+]C(C)C1)c(F)c23,Moitessier,0.0
5548,9.23,N,4,O=C(CC[NH+]1CCCCC1)c2ccccc2,Moitessier,0.0
1363,4.58,O,26,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)[OH:26])O)O)O,Moitessier/RBFmodel_Train,0.12
4962,2.21,N,3,COc1[nH+]cnc2nc[nH]c12,Moitessier,0.0
1361,4.1,O,29,c1cc(ccc1c2ccc(c(c2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl)C(=O)[OH:29],Moitessier/RBFmodel_Valid,0.0
1687,3.975,O,0,OC(c(cc1)ccc1Br)=O,Moitessier/RBFmodel_Train,0.005
5939,3.1,O,5,O[C@H]([C@H]([C@H](C(O)=O)O[C@@H]1Oc2cccc3[nH+]cccc23)O)[C@@H]1O,Moitessier,0.0
7469,9.8,C,3,C[N+](C)(CC(=O)c1ccccc1)c2ccccc2,Moitessier,0.0
2478,6.12,O,0,OC(c(cccc1)c1/N=C/C=C/c1ccccc1)=O,Moitessier,0.0
6970,7.12,N,8,Nc(cc1)ccc1S(Nc(cc1)cnc1Br)(=O)=O,Moitessier,0.0
1575,8.89,O,8,[NH3+]Cc1ccccc1O,Moitessier,0.0
1889,6.7,N,3,c2cc([NH+]1CCCCC1)ccc2N3CCOCC3,Moitessier,0.0
881_1,8.6,N,21,CN(C)c1ccccc1S(=O)(=O)[N-]C(=O)N2CCC(CC2)[NH+:27]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,Moitessier/RBFmodel_Train,0.0
1347,2.83,N,9,NS(=O)(=O)c1cccc([NH3+])c1,Moitessier/RBFmodel_Train,0.07
1233_1,4.16,O,8,c1cc(ccc1C(=O)[OH:16])[C@@]23CCCC[C@@H]2C3,Moitessier/RBFmodel_Train,0.0
469,3.12,N,5,Oc2ccc1[nH+]cncc1c2,Moitessier,0.0
699_1,9.08,N,2,CC[NH+:22](CC)CCC(C#N)(c1ccccc1)c2ccccc2,Moitessier/RBFmodel_Train,0.0
5831,3.43,N,11,C=CCOc1nc(N)nc(N)[nH+]1,Moitessier,0.0
5289,2.07,O,0,OC(C1=O)=C1c(cc1)ccc1F,Moitessier,0.0
6660,6.85,N,8,Cc1cc(N)nc(C)[nH+]1,Moitessier,0.0
3713,7.08,N,3,CCN[NH+](CC)CC,Moitessier,0.0
928,10.67,N,1,C[NH2+]CCCN,Moitessier,0.0
255_2,2.86,O,16,C[NH+]5CC[C@]34c2c6ccc(O[C@H]1OC(C(=O)O)[C@@H](O)[C@@H](O)C1O)c2O[C@@H]3[C@H](O)C=C[C@H]4[C@H]5C6,Moitessier,0.0
7252,4.48,O,12,CC(C)COc(cc1)ccc1C(O)=O,Moitessier,0.0
6630,4.29,N,4,Nc1nc[nH+]c2c1cnn2CCO,Moitessier,0.0
1128,6.91,O,22,CCc(c(OC)c1C(NCC2[NH+](CC)CCC2)=O)cc(Cl)c1O,Moitessier,0.0
7195,7.93,N,2,CC[NH+](CC)CC(=O)Nc1c(C)cccc1C,Moitessier/JensenSwainOlsen/RBFmodel_Train,0.025
3530,4.4,O,5,CC(/C=C(/C(O)=O)\c(cc1)ccc1[N+]([O-])=O)=C,Moitessier,0.0
3083,3.55,O,9,N#Cc(cc1)ccc1C(O)=O,Moitessier/RBFmodel_Test,0.0
6406,11.88,N,3,C[n+]1c(N)nc(N)cc1Cl,Moitessier,0.0
139_2,7.14,N,14,CC3=C(C(=O)[O-])N2C(=O)[C@H](NC(=O)[C@H]([NH3+])c1ccccc1)[C@H]2SC3,Moitessier,0.0
3878,6.1,N,6,OC[C@@H]2O[C@H](C[NH+]1CCOCC1)[C@@H](O)[C@H](O)[C@@H]2O,Moitessier,0.0
5767,8.68,N,8,[O-][N+](c(cc1)cc(C(N2)=O)c1C2=O)=O,Moitessier,0.0
325,7.56,N,4,C[NH2+]CC[NH3+],Moitessier,0.0
2683,3.43,O,4,Cc(c(C(O)=O)ccc1)c1Cl,Moitessier,0.0
26_2,9.0,N,0,[NH3+]CCNS(=O)(=O)c1ccccc1,Moitessier,0.0
2053,4.18,O,8,OC1(CCCCC1)C(O)=O,Moitessier,0.0
5609,0.7,N,7,Clc3ccc(c2c[nH+]c(c1ccccc1)o2)cc3,Moitessier,0.0
383_1,3.9,N,12,COc1ccc2c(c1)cccc2[NH3+:12],Moitessier/RBFmodel_Train,0.0
2377,9.13,N,8,C=C(C)C(=O)OCC[NH2+]C(C)C,Moitessier,0.0
113,3.49,O,16,CC(C)(C)c1nn(C(N(C)C)=O)c(SCC(O)=O)n1,Moitessier,0.0
4353,8.05,N,1,C[NH+]3CCN(C(c1ccccc1)c2ccccc2)CC3,Moitessier,0.0
7096,8.34,O,9,CCC(C(C(CC)=C1)=NO)=CC1=O,Moitessier,0.0
5892,7.6,N,9,[N-]=[N+]=Nc1ncnc2c1[nH]cn2,Moitessier,0.0
5369,8.18,N,9,O=C2C[C@@H]4OCC=C5C[NH+]6CC[C@]37c1ccccc1N2[C@H]3[C@H]4C5C[C@H]67,Moitessier,0.0
1129,2.0,O,13,C[C@@H](CC[C@H]1[C@H](C)CC2)C[NH+]1[C@@H]2C(O)=O,Moitessier,0.0
5915,3.1,O,5,CC(C)([C@H]1C(O)=O)SC2N1C(CCC[C@@H](C([O-])=O)[NH3+])=[NH+]C2C([O-])=O,Moitessier,0.0
6328,1.51,O,0,OC(C(OC(c1ccccc1)=C1)=CC1=O)=O,Moitessier,0.0
236,2.3,O,8,NC(=O)C[NH+](CC(=O)O)CC(=O)[O-],Moitessier,0.0
52_2,8.57,N,3,CC(C)[NH2+]CC(O)c1ccc(O)c(O)c1,Moitessier,0.0
165_1,1.09,N,9,c1c(c(cc(c1Cl)Cl)Cl)[NH3+:7],Moitessier/RBFmodel_Train,0.0
3973,6.87,O,0,OC1=CC=CC=CC1=O,Moitessier,0.0
6396,4.17,N,8,CCc1ccc(C)n[nH+]1,Moitessier,0.0
211,8.705,N,2,CC1[NH2+]C1C,Moitessier/RBFmodel_Train,0.005
4472,5.1,N,6,C[NH+](C)CCC/[NH+]=C(c1ccccc1)\c3ccc2ccccc2c3,Moitessier,0.0
2332,7.92,N,3,CCC[NH2+]N,Moitessier,0.0
2874,4.19,N,4,Nc1nc[nH+]c2c1ncn2C3CCCCC3,Moitessier,0.0
4730,10.6,O,6,Cn(cn1)c(c(O)n2)c1nc2[O-],Moitessier,0.0
4345,6.37,N,8,CCCC(CCC)(C(N1)=O)SC1=O,Moitessier,0.0
2565,11.0,N,6,Nc2cccc3[nH+]c1ccccc1c(N)c23,Moitessier,0.0
1357,1.95,N,3,Cc1c[nH+]c(C)cn1,Moitessier,0.0
618_1,3.26,N,3,CC(C)[N@H+:18](CC[N+]1(CCCCC1)C)c2ccccc2,Moitessier/RBFmodel_Train,0.0
6506,3.8,N,8,Cc(cc1)ccc1S(NC(OCc(cc1)ccc1[N+]([O-])=O)=O)(=O)=O,Moitessier,0.0
646_1,10.3,N,9,c1ccc(cc1)[C@@H](CC[NH3+:18])Oc2cc(ccc2C#N)Cl,Moitessier/RBFmodel_Train,0.0
585,6.3,N,12,Cc1cc(C([NH3+])CO)c(O)c(C([NH3+])CO)c1,Moitessier,0.0
6835,4.4,N,13,O=C(Cc3ccc2ccc1ccc[nH+]c1c2n3)c4ccccc4,Moitessier,0.0
5464,9.5033,N,3,CC(C)[NH2+]CC(O)COc1cccc2ccccc12,Moitessier/JensenSwainOlsen/RBFmodel_Valid,0.07
818,9.65,N,0,[NH3+]C/C=C/C(=O)[O-],Moitessier,0.0
6470,9.105,N,0,[NH3+]C(Cc1ccccc1)C(=O)[O-],Moitessier/JensenSwainOlsen,0.205
922,4.02,N,12,CC[NH+](CC)CCNc2nc(C)[nH+]c(Nc1ccc(Cl)cc1)n2,Moitessier,0.0
5932,6.79,N,3,CC(C)([NH3+])C[NH3+],Moitessier,0.0
2960,7.1,O,8,N#Cc(cccc1)c1O,Moitessier/RBFmodel_Train,0.12
3352,11.78,O,5,[O-]c1c(/C=N/O)cccc1,Moitessier,0.0
6822,8.55,N,0,[NH3+]CC(=O)N1CCCC1C(=O)[O-],Moitessier,0.0
572_1,3.78,N,16,c1cc(ccc1C(=O)OC(C(F)(F)F)(F)F)[NH3+:10],Moitessier/RBFmodel_Train,0.0
1190_1,10.29,O,10,CC(C)(C)c1cc(cc(c1)[OH:15])C(C)(C)C,Moitessier/RBFmodel_Train,0.0
5131,4.54,N,1,C[NH+](C)c1ccc(N=O)cc1,Moitessier,0.0
6259,14.34,O,5,CCSC(C)O,Moitessier,0.0
7333,6.075,N,18,CC(CC(C#N)(c1ccccc1)c2ccccc2)[NH+]3CCOCC3,Moitessier/RBFmodel_Train,0.025
1514,11.29,O,10,[O-]c(ccc([N+]([O-])=O)c1)c1O,Moitessier,0.0
7090,2.51,O,0,OP1(CCCC1)=O,Moitessier,0.0
7120,10.09,N,1,C[NH+]1CCCCC1,Moitessier/RBFmodel_Valid,0.01
4824,7.53,N,2,CC[NH+](CC)CCC(OC(=O)c1ccccc1)c2ccccc2,Moitessier,0.0
3853,9.5,N,7,C[C@H]1CC[C@H](O)[C@@H]([NH3+])C1,Moitessier,0.0
1262_1,6.22,O,6,c1cc2c(cc1[OH:17])C(=O)c3ccc(cc3C2=O)O,Moitessier/RBFmodel_Train,0.0
6380,9.44,N,3,NCC[NH2+]CCc1ccccc1,Moitessier,0.0
1287,7.31,O,9,C[S+](C)c(cc1)ccc1O,Moitessier,0.0
302_2,10.96,N,2,NC(=[NH2+])c5ccc([C@H]4[C@H]2C(=O)N(Cc1ccc(F)cc1)[C@](O)(C(F)(F)F)[C@H]2[C@@H]3CCCN34)cc5,Moitessier,0.0
6198,7.15,N,5,N/C(=N\O)C([NH3+])c1ccccc1,Moitessier,0.0
7375,9.5,S,4,COCCS,Moitessier,0.0
6390,5.2,N,11,OCCNc1nc(NCCO)[nH+]c(NCCO)n1,Moitessier,0.0
5849,8.83,O,10,C[NH+](C)Cc(cc1)ccc1O,Moitessier,0.0
2334,10.65,N,7,CCCCCCC[NH3+],Moitessier/RBFmodel_Valid,0.01
5792,3.41,N,11,CSc2cc1ccccc1c[nH+]2,Moitessier,0.0
893,3.59,N,8,CCCc1cccn[nH+]1,Moitessier,0.0
251,7.4,C,3,COC(C1c(cccc2)c2c2c1cccc2)=S,Moitessier,0.0
7091,2.0,S,5,[NH3+]CCNC(S)=S,Moitessier,0.0
1106_1,10.9,O,10,NCCc1c[nH]c2ccc([OH:12])cc12,Moitessier,0.0
7308,10.15,N,6,CC(C)CCC[NH+](C)CCCNC(=O)/C=N/[O-],Moitessier,0.0
3539,7.93,N,2,CC[NH+]1CC1,Moitessier/RBFmodel_Train,0.0
5998,3.78,N,12,Cc2ccc(C1CCC[NH+]1C)c[nH+]2,Moitessier,0.0
2306,10.4,N,4,CCC(C)[NH+](C)C,Moitessier,0.0
6425,6.53,N,3,Cn1c[nH+]cc1CC([NH3+])C(=O)[O-],Moitessier,0.0
2445,10.39,N,3,Nc1c[nH+]c([S-])nc1N,Moitessier,0.0
6995,8.98,N,0,NS(c1cc(C(F)(F)F)ccc1)(=O)=O,Moitessier,0.0
5363,8.12,O,11,O/N=C/1CCCC(=NO)C1=NO,Moitessier,0.0
3611,10.58,N,5,CN(C(C=C(NOC)N1C)=O)C1=O,Moitessier,0.0
2162,4.61,N,10,Cn2c(N)nc(=O)c1[nH]c[nH+]c12,Moitessier,0.0
6096,6.0,N,12,Cc2[nH]c1ccc(C(=O)[O-])cc1[nH+]2,Moitessier,0.0
5161,7.19,N,2,CC1[NH2+]CCC[NH2+]1,Moitessier,0.0
3928,8.79,N,3,ClC1C[NH+]2CCC1CC2,Moitessier,0.0
5362,2.37,O,10,N#CC(C1CCCCC1)C(O)=O,Moitessier,0.0
421_1,4.98,N,12,c1cc(ccc1[C@@]23CCC[C@@H]2C3)[NH3+:13],Moitessier/RBFmodel_Valid,0.0
2563,3.92,O,7,CC[NH2+]CCCC(O)=O,Moitessier,0.0
866_1,8.2,N,18,c1cc(ccc1S(=O)(=O)[N-]C(=O)N2CCC(CC2)[NH+:25]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)Cl,Moitessier/RBFmodel_Valid,0.0
1077_1,4.12,O,9,c1ccc(c(c1)CC(=O)[OH:11])CO,Moitessier/RBFmodel_Train,0.0
276_1,2.98,N,5,Cc1cc(c([nH+:7]c1)N)N(=O)=O,Moitessier/RBFmodel_Train,0.0
440,10.67,N,3,CCC[NH3+],Moitessier/RBFmodel_Train,0.02
41,9.475,O,5,CSc1cc(O)ccc1,Moitessier/RBFmodel_Train,0.055
2109,5.59,N,15,CSS/C(CCO)=C(C)/N(C=O)Cc1c[nH+]c(C)nc1N,Moitessier,0.0
2704,2.63,O,13,[NH3+]CCC(NC(Cc1c[nH+]c[nH]1)C(O)=O)=O,Moitessier,0.0
2523,6.7,N,11,OC[C@@H]([C@@H]([C@@H]1O)O)O[C@@H]1N(C(N1)=O)N=CC1=O,Moitessier,0.0
1719,8.81,O,11,C[NH+](C)CCCCNC(/C=N/O)=O,Moitessier,0.0
1127_1,2.64,O,12,c1cc(c(cc1Cl)Cl)OCC(=O)[OH:10],Moitessier/RBFmodel_Train,0.0
72_1,4.8,N,1,C[NH+:5](C)CC(F)(F)F,Moitessier/RBFmodel_Test,0.0
7122,3.48,N,5,c3ccc(C2=[NH+]c1ccccc1CO2)cc3,Moitessier,0.0
6768,8.85,N,7,CS[C@H]1CCC[C@@H]1[NH+](C)C,Moitessier,0.0
1036,3.63,N,2,C2C[NH+](CC[NH+]1CCOCC1)CCO2,Moitessier,0.0
975,3.26,O,4,Cc(c(C(O)=O)ccc1)c1I,Moitessier,0.0
7086,4.68,O,0,OC(/C=C/c(cc1)ccc1O)=O,Moitessier,0.0
3143,3.17,O,12,Cc1ccc([N+](=O)[O-])cc1C(=O)O,Moitessier,0.0
2966,2.95,N,5,Nc2ccc1[nH+]ccnc1c2,Moitessier,0.0
7229,2.85,O,5,O[C@H]([C@H]([C@H](C(O)=O)O[C@@H]1OC(c2ccccc2)=O)O)[C@@H]1O,Moitessier,0.0
5120,6.67,C,1,CC(c1cccc([N+]([O-])=O)c1)[N+]([O-])=O,Moitessier,0.0
2160,5.36,O,6,Cn1nc(/N=N/O)nc1N,Moitessier,0.0
793_1,3.44,N,14,Cn1c(c(c(n1)Cl)C(=O)OC)S(=O)(=O)[NH:19]C(=O)Nc2nc(cc(n2)OC)OC,Moitessier/RBFmodel_Train,0.0
4715,7.5,O,8,CC[NH+](CC)Cc(c(O)ccc1)c1Cl,Moitessier,0.0
4331,7.91,C,2,NC(CC(c1ccncc1)=O)=O,Moitessier,0.0
7152,11.75,O,8,Cc(cc(cc1)[O-])c1O,Moitessier,0.0
3042,8.26,O,10,Cc1cc(C#N)cc(C)c1O,Moitessier/RBFmodel_Train,0.01
232,7.815,O,0,Oc(ccc(Br)c1)c1Br,Moitessier/RBFmodel_Train,0.025
3180,7.61,N,9,c2c[nH]c(Cc1[nH]cc[nH+]1)n2,Moitessier,0.0
171_1,3.1,N,9,COc1cc(cc(c1)Cl)[NH3+:8],Moitessier/RBFmodel_Test,0.0
7104,9.75,N,8,Cc1nc([N+]([O-])=O)c[nH]1,Moitessier,0.0
1110_1,4.41,O,12,COc1cc(ccc1O)CC(=O)[OH:12],Moitessier/RBFmodel_Train,0.0
1295,1.12,N,2,Nc1[nH+]nnn1c2ccccc2,Moitessier,0.0
1425,8.15,N,10,S=C(C(c1ccccc1)N1)NC1=S,Moitessier,0.0
6045,9.15,N,9,COC([n+](cc1)ccc1N)=O,Moitessier,0.0
4281,8.32,N,7,CCOC(=O)C[C@@H]([NH3+])c1ccccc1,Moitessier,0.0
7133,2.3,C,2,N#CC(C(c1ccccc1)=C(C#N)C#N)C#N,Moitessier,0.0
6785,5.05,N,6,Brc2ccc(C1[NH2+]CCS1)cc2,Moitessier,0.0
557_1,4.45,N,16,c1cc(ccc1Cc2ccc(cc2)N(=O)=O)[NH3+:14],Moitessier/RBFmodel_Valid,0.0
7395,4.94,S,0,Sc1cc(Cl)cc(Cl)c1,Moitessier,0.0
1200_1,1.62,O,11,c1cc(c(cc1N(=O)=O)C(=O)[OH:15])N(=O)=O,Moitessier/RBFmodel_Valid,0.0
1067_1,4.41,O,10,c1ccc(c(c1)/C=C/C(=O)[OH:11])Cl,Moitessier/RBFmodel_Train,0.0
5801,8.5,N,11,Cc1csc(c(cc2)ccc2NS(c(cc2)ccc2N)(=O)=O)n1,Moitessier,0.0
1081_1,3.26,O,10,c1cc(cc(c1)I)[C@H](C(=O)[OH:10])O,Moitessier/RBFmodel_Train,0.0
3089,6.12,N,7,C1CCc3c(C1)n[nH+]c2CCCCc23,Moitessier,0.0
3323,3.18,N,4,Cc1cn[nH+]c2c(O)cccc12,Moitessier,0.0
2482,9.42,N,4,CC1=CC[NH+]2CC[C@@H](O)[C@@H]12,Moitessier,0.0
4739,12.85,C,3,CC(C)C(C(C)=O)C(C)=O,Moitessier,0.0
1070,10.23,O,10,[O-][N+](c(cc(cc1)Cl)c1[Se]O)=O,Moitessier,0.0
1486,9.0,N,3,CCC[NH+](CCO)CC(O)CC,Moitessier,0.0
3049,6.05,N,3,Nc1c[nH+]cn1[C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O,Moitessier,0.0
3413,9.5,N,3,C=CC[NH+](C)CCCNC(=O)/C=N/[O-],Moitessier,0.0
1367,2.41,O,30,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](c3ccccc3)NC(=O)N4CCNC4=O)C(=O)[OH:31])C,Moitessier/RBFmodel_Train,0.0
3854,3.63,O,10,CC(C)c(cccc1)c1C(O)=O,Moitessier/RBFmodel_Train,0.0
129,9.5,N,17,Nc3ccc(/C=C/c2cc(N)c1ccccc1[nH+]2)cc3,Moitessier,0.0
4258,8.8,N,12,Cc1ccccc1/C(=N\CCC[NH+](C)C)c2cccc3ccccc23,Moitessier,0.0
2866,9.17,O,0,Oc1ncccn1,Moitessier,0.0
6267,8.92,N,10,C2=C(c1ccco1)C3CC[NH+]2CC3,Moitessier,0.0
4211,2.09,N,8,NS(=O)(=O)c1ccc([NH3+])cc1,Moitessier,0.0
6348,5.64,N,12,C(CSCCSCCc1nnn[nH]1)c1nnn[n-]1,Moitessier,0.0
1442,2.28,O,13,Oc1c(C([NH2+]Cc2cc[nH+]cc2)P(O)(O)=O)cccc1,Moitessier,0.0
5404,4.01,N,7,Nc1nccc(O)[nH+]1,Moitessier,0.0
769_1,2.9,N,10,O=C([O-])COCC[NH+]3CC[NH+:22](C(c1ccccc1)c2ccc(Cl)cc2)CC3,Moitessier,0.0
6143,7.5,N,1,C[NH+](C)CC(Cl)CCl,Moitessier,0.0
5050,4.78,N,3,Nc3c[nH+]c2cc1ccccc1cc2c3,Moitessier,0.0
5126,2.03,N,8,Cc2ccc1[NH2+]CC[NH2+]c1c2,Moitessier,0.0
1242,8.43,O,14,C[NH+](C)Cc(cc1)ccc1NC(/C=N/O)=O,Moitessier,0.0
2598,7.6,O,6,Cc(cc(cc1)O)c1[S+](C)C,Moitessier,0.0
5931,10.32,C,2,O=C(C1c(cccc2)c2c2c1cccc2)Oc(cc1)ccc1Cl,Moitessier,0.0
3385,5.53,C,2,CCC([N+]([O-])=O)[N+]([O-])=O,Moitessier,0.0
5412,5.64,N,9,Cc2ccc1[nH]c(CO)[nH+]c1c2,Moitessier,0.0
6809,5.87,N,1,C[NH+](C)CC[NH+](C)C,Moitessier/RBFmodel_Train,0.17
589,10.04,N,8,CNc1ncnc2c1[nH]cn2,Moitessier,0.0
511,1.0,N,5,CSc1nc[nH+]c2[nH]ncc12,Moitessier,0.0
7458,10.45,C,5,Cc2ccc(CC(=O)c1ccc[n+](C)c1)cc2,Moitessier,0.0
1685,5.46,N,6,Nc1cccc2[nH+]cccc12,Moitessier,0.0
4203,9.85,O,16,CC(C)c(cc(c(C)c1)Nc(cc2)ccc2O)c1O,Moitessier,0.0
2952,10.54,N,10,[O-][N+](=O)c2ccc([O-])c(C[NH+]1CCCCC1)c2,Moitessier,0.0
3690,6.0,N,1,C[NH2+]c1ccc(O)cc1,Moitessier,0.0
6036,3.63,N,17,COc1cc(S(C)=O)ccc1c3nc2ccn[nH+]c2[nH]3,Moitessier,0.0
6786,4.19,N,18,C/C(=C(S)/CCO)N(C=O)Cc1cnc(C)nc1[NH3+],Moitessier,0.0
1927,6.81,N,2,CC(NOC(C)=O)=O,Moitessier,0.0
55_2,8.06,N,0,[NH3+][C@H]1[C@H](O)O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H]1O,Moitessier,0.0
2136,8.78,O,18,O=C([O-])C(NCC[NH2+]C(C(=O)[O-])c1ccccc1O)c2ccccc2O,Moitessier,0.0
5821,5.94,N,3,Cn2c[nH+]c1cc(O)ccc12,Moitessier,0.0
544,5.81,O,5,C/C(/N=O)=N\O,Moitessier,0.0
703,9.52,O,12,[O-][n+](c1ccccc11)ccc1NO,Moitessier,0.0
4907,3.65,O,8,OC1(CCCC1)C(C(O)=O)c(cc1)ccc1c1ccccc1,Moitessier,0.0
213_2,4.21,N,27,NC(=[NH2+])c5ccc([C@H]4[C@H]2C(=O)N(Cc1ccc(F)cc1)C(=O)[C@H]2[C@@H]3CCC[NH+]34)cc5F,Moitessier,0.0
6312,6.23,N,5,CC(=O)C(C[NH+]1CCOCC1)c2ccccc2,Moitessier/RBFmodel_Train,0.0
7031,9.58,O,0,Oc(cc1)cc(C2)c1c1c2cccc1,Moitessier,0.0
1623,11.08,O,8,COc1c(/C=C/C=N/O)cccc1,Moitessier,0.0
1770,9.14,O,6,[NH3+]Cc1ccc(O)cc1,Moitessier,0.0
7014,5.81,N,8,[NH3+]CCCCc1cc[nH+]cc1,Moitessier,0.0
3012,9.15,N,4,N/C(CC[NH3+])=N\O,Moitessier,0.0
1259_1,8.3,O,6,c1cc2c(c(c1)[OH:17])C(=O)c3c(cccc3O)C2=O,Moitessier/RBFmodel_Train,0.0
6823,8.7,N,13,CCOP(c(cc1)ccc1[N+]([O-])=O)(Nc1nccs1)=O,Moitessier,0.0
1205,9.37,N,9,CN(CCC[NH3+])CCC[NH3+],Moitessier,0.0
3639,3.26,O,11,CC(C)CCP(CCC(C)C)(O)=O,Moitessier,0.0
98_1,9.09,N,3,C[C@@H]1C[N@@H+:9](CCC1=C)C,Moitessier/RBFmodel_Train,0.0
478_1,4.78,N,13,c1cc(ccc1[C@@]23CCCC[C@@H]2C3)[NH3+:14],Moitessier/RBFmodel_Train,0.0
466_1,9.29,N,8,c1ccnc(c1)CC[NH+:14]2CCCCC2,Moitessier/RBFmodel_Train,0.0
1157,9.83,N,8,ONc1ncnc2c1[nH]cn2,Moitessier,0.0
4889,11.6,O,10,Cc(c(C1CCCCC1)c1O)nn1c1ccccc1,Moitessier,0.0
4572,5.05,N,6,COc2ccc1[nH+]cccc1c2,Moitessier,0.0
2400,2.87,O,0,OC(CCl)=O,Moitessier/RBFmodel_Train,0.0
743,3.6,O,11,Cn1c[nH+]c(C(=O)[O-])c1C(=O)O,Moitessier,0.0
6275,6.24,N,4,O=C(CS1)NC1=O,Moitessier,0.0
7499,9.26,C,8,C[n+]2cccc(C(=O)Cc1cccc([N+](=O)[O-])c1)c2,Moitessier,0.0
663_1,8.9,N,6,C[C@@H]1CCCC[N@@H+:17]1CCCOC(=O)c2ccc(c(c2)Cl)Cl,Moitessier/RBFmodel_Valid,0.0
4694,9.95,N,0,NS(c1ccccc1)(=O)=O,Moitessier,0.0
6438,8.7,N,5,C#CC(C)(C)[NH+](C)C(C)C,Moitessier,0.0
1209,4.84,N,22,c5ccc(c1ccnc4c1ccc3c(c2ccccc2)cc[nH+]c34)cc5,Moitessier,0.0
7533,8.15,C,8,C[n+]2cccc(C(=O)Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)c2,Moitessier,0.0
1273,9.4,N,7,Cc2ccc(NC(=[NH2+])c1ccccc1)cc2,Moitessier,0.0
5766,10.5,N,0,[NH3+]CCCCCCC(=O)[O-],Moitessier,0.0
5465,2.7,N,11,Oc1c(I)cc(I)c2ccc[nH+]c12,Moitessier,0.0
933_1,4.5,O,4,C(CC(=O)[OH:6])CCl,Moitessier/RBFmodel_Train,0.0
5947,12.5,O,19,[O-]C(c(cccc1)c1-n(c(c1ccccc1)c1)nc1O)=O,Moitessier,0.0
6033,2.93,O,10,O=C(O)c1nc[nH]c1C(=O)O,Moitessier,0.0
378_1,11.25,N,6,C1CCC(CC1)[NH2+:13]C2CCCCC2,Moitessier/RBFmodel_Train,0.0
2797,3.105,N,10,C[NH+]1CCCC1c2ccc[nH+]c2,Moitessier/JensenSwainOlsen,0.095
3583,4.84,N,15,Cc2n[nH]c3c(NCc1ccco1)nc[nH+]c23,Moitessier,0.0
3128,2.46,N,6,[NH3+]c1cccc([NH3+])c1,Moitessier,0.0
488,0.9,O,7,CCSc1[n+](C)c(O)ccn1,Moitessier,0.0
2100,12.35,N,2,NC(Nc(cc1)ccc1Br)=S,Moitessier,0.0
1341,5.77,O,21,c1c2c(c(c(c1F)[N@@]3CC[C@@H](C3)[NH3+])Cl)n(cc(c2=O)C(=O)[OH:23])C4CC4,Moitessier/RBFmodel_Test,0.0
