Name,pKa,Center,Index,Smiles,Source,Error
194_1,8.25,N,9,c1cc(ccc1[C@@H]2C[C@H]2[NH3+:10])F,Moitessier/RBFmodel_Valid,0.0
134_1,5.0,N,6,Cc1cc(nc([nH+:7]1)N)C,Moitessier/RBFmodel_Train,0.0
461,3.23,O,10,Cc(cccc1)c1OCC(O)=O,Moitessier,0.0
3808,10.1,N,5,C=CC(C)(C)[NH2+]C(C)(C)C=C,Moitessier/RBFmodel_Train,0.0
6359,7.18,N,7,N#Cc1cccc(NS(c2ccccc2)(=O)=O)c1,Moitessier,0.0
1199_1,1.42,O,14,c1cc(c(cc1N(=O)=O)N(=O)=O)C(=O)[OH:15],Moitessier/RBFmodel_Valid,0.0
3318,6.23,N,7,O=C([O-])C1CSC[NH2+]1,Moitessier,0.0
4815,0.02,N,7,O=Cc3ccc(c2[nH+]cc(c1ccccc1)o2)cc3,Moitessier,0.0
7327,9.725,O,7,CCCCCC(NO)=O,Moitessier/RBFmodel_Train,0.025
4518,4.11,N,3,OCC[NH+](CCO)c1ccccc1,Moitessier,0.0
1620,9.07,N,5,C[C@@H](CCC[NH2+]Cc1ccccc1)[C@@H]4CC[C@@H]5[C@H]3CC[C@H]2C[C@@H](O)CC[C@@]2(C)[C@@H]3C[C@@H](O)[C@@]45C,Moitessier,0.0
4210,5.92,N,10,NC(=O)CCCCc1cc[nH+]cc1,Moitessier,0.0
1056_1,5.6,O,10,c1cc(c(cc1N(=O)=O)Cl)[OH:10],Moitessier/RBFmodel_Train,0.0
1015,6.82,S,7,Cc(cc1)ccc1S,Moitessier/RBFmodel_Train,0.0
855,7.88,N,4,CN(C)/C=[NH+]/c1cccc(O)c1,Moitessier,0.0
6368,2.13,N,0,[NH3+]NC(=O)c1cc[nH+]cc1,Moitessier,0.0
4755,4.24,N,6,CCNc1nc[nH+]c2c1cnn2C,Moitessier,0.0
3269,10.4,N,7,Nc(s1)nnc1S(N)(=O)=O,Moitessier,0.0
6278,5.0,N,6,CNc1nc(C)[nH+]c2c1cnn2C,Moitessier,0.0
67_1,7.97,N,2,CC[NH+:8](CC)CC#C,Moitessier/RBFmodel_Valid,0.0
1833,7.08,N,12,[NH3+]CCC(=O)NC(Cc1c[nH]c[nH+]1)C(=O)[O-],Moitessier,0.0
2596,6.6,N,15,Cc2cc(N)nc(Nc1ccc(Cl)cc1)[nH+]2,Moitessier/RBFmodel_Test,0.0
506_1,9.41,N,3,CC(C)[NH2+:13]C[C@@H](c1ccccc1SC)O,Moitessier/RBFmodel_Train,0.0
3485,6.3,N,5,Cn1c(NC(NC2=O)=O)c2nc1,Moitessier,0.0
7041,5.55,O,10,[O-][N+](=O)c1cnc(O)nc1O,Moitessier,0.0
7177,2.95,N,15,[O-][N+](=O)c3ccc2[nH]c(c1ccccc1)[nH+]c2c3,Moitessier,0.0
1245_1,2.94,O,14,CCCCP(=O)(CCCC)[C@](C)(C(=O)[OH:14])O,Moitessier/RBFmodel_Train,0.0
1380,9.1,N,8,CN(C)CCSCC[NH+](C)C,Moitessier,0.0
2726,6.05,N,5,C2CCC(C1=[NH+]CCC1)CC2,Moitessier,0.0
5370,3.29,O,6,Cc(ccc(C(O)=O)c1)c1Br,Moitessier,0.0
6219,7.15,N,8,CC(C)(C)[C@@]5(O)CC[NH+]4C[C@@H]3c1ccccc1CCc2cccc(c23)[C@H]4C5,Moitessier,0.0
2080,7.64,N,2,CC(Nc1c2cccn1)=NS2(=O)=O,Moitessier,0.0
4644,4.18,N,4,[NH3+]C(Cc1[nH+]c[nH]c1I)C(=O)[O-],Moitessier,0.0
421,9.33,N,9,Cc1ccc(N)cc1C[NH3+],Moitessier,0.0
5498,5.15,O,18,[O-]P(C(c(cccc1)c1O)[NH2+]Cc1cnccc1)(O)=O,Moitessier,0.0
6871,4.25,N,5,Nc1cc[nH][nH+]1,Moitessier,0.0
2318,10.84,N,3,CC(C)[NH+]1CCCCC1,Moitessier,0.0
6685,8.08,O,11,Cc1ncc(CO)c(C[NH3+])c1O,Moitessier,0.0
6370,7.88,N,6,Cc1[nH]c(CO)[nH+]c1C,Moitessier,0.0
2844,8.5,N,5,Cc1cc(C)[nH+]c([S-])n1,Moitessier,0.0
2296,5.05,N,2,N/C=[NH+]/O,Moitessier,0.0
3788,10.4,N,1,C[NH2+]CCN,Moitessier,0.0
3319,4.64,N,8,Cc2cc(c1ccc([NH3+])c(C)c1)ccc2N,Moitessier,0.0
415_1,8.75,N,12,C[C@H]([C@H](c1ccc(c(c1)O)O)O)[NH3+:10],Moitessier/RBFmodel_Valid,0.0
1120,2.12,O,11,CC(C)[C@@H]1[C@H](CC(O)=O)[C@@H](C(O)=O)[NH2+]C1,Moitessier,0.0
4956,4.5,N,14,CN(C)c2ccc(/N=N/c1cccc[nH+]1)cc2,Moitessier,0.0
569,9.53,N,0,[NH3+]CCC[n+]2cc(Br)c1ccccc1c2,Moitessier,0.0
1377_1,7.9,S,6,CS(=O)(=O)CC[SH:6],Moitessier/RBFmodel_Test,0.0
1101,5.69,N,0,[NH2+]=C(c1ccccc1)c2cccc(Cl)c2,Moitessier/RBFmodel_Train,0.0
3658,3.63,N,15,COc1cc(S(C)=O)ccc1c3nc2n[nH+]ccc2[nH]3,Moitessier,0.0
4783,5.16,N,6,c3ccc2cc1[nH+]c[nH]c1cc2c3,Moitessier,0.0
1557,3.43,N,3,Nc1[nH][nH+]c(N)c1/N=N/c2ccccc2,Moitessier,0.0
6123,3.27,O,0,Oc1cc[nH+]cc1,Moitessier,0.0
6217,6.73,O,9,C[NH+](CC1)CCC1n(c(O)c1Cc2ccccc2)nc1c1ccccc1,Moitessier,0.0
1115,4.91,O,7,C[Si](C)(C)CCC(O)=O,Moitessier,0.0
5078,0.265,O,0,OC(C(F)(F)F)=O,Moitessier/RBFmodel_Valid,0.035
1399,9.645,N,0,[NH3+]C2CCCc1ccccc12,Moitessier/RBFmodel_Train,0.015
4926,8.62,N,17,CC(CC(O)(c1ccccc1)c2ccccc2)[NH+]3CCCCC3,Moitessier,0.0
828_1,5.42,N,9,c1c(cc(c(c1N(=O)=O)[NH:13]c2c(cc(cc2N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,Moitessier/RBFmodel_Test,0.0
4877,3.3,O,0,OC(/C(/I)=C/c1ccccc1)=O,Moitessier,0.0
995_1,10.59,O,9,Cc1ccc(c(c1C)C)[OH:10],Moitessier/RBFmodel_Train,0.0
3625,9.56,N,1,C[NH+](C)Cc1ccc(NC(=O)/C=N/[O-])cc1,Moitessier,0.0
3019,3.17,O,14,Cc(c([N+]([O-])=O)cc(Cl)c1nn2)c1n2O,Moitessier,0.0
125_2,6.6,N,1,C[NH+]4CCN(c2nc1ccccc1oc3ccc(Cl)cc23)CC4,Moitessier,0.0
3680,10.62,O,5,N/C(/C(/N)=N/O)=N\O,Moitessier,0.0
5057,12.2,N,12,CCO/C(/[O-])=N/c1ncnc2c1[nH]cn2,Moitessier,0.0
3382,1.8,N,5,Cc1cc(S)[nH+]cn1,Moitessier,0.0
2038,7.77,N,2,CC[NH2+]CC(=O)c1ccc(O)cc1,Moitessier,0.0
528_1,2.17,N,14,c1ccc(cc1)C(=O)c2ccc(cc2)[NH3+:14],Moitessier/RBFmodel_Train,0.0
1191,10.5,N,1,C[NH+](C)CCCCCCCCNC(=O)/C=N/[O-],Moitessier,0.0
819,13.42,O,8,[O-]C(c(cccc1)c1O)=O,Moitessier,0.0
4697,1.51,O,2,O=C(O)C1CSC[NH2+]1,Moitessier,0.0
4801,6.18,N,7,Clc2ccc(C1C[NH2+]1)cc2,Moitessier,0.0
1080,9.37,N,0,[NH3+]CCc1ccncc1,Moitessier,0.0
2103,9.15,N,0,[NH2+]=C(Nc1ccccc1)c2ccccc2,Moitessier,0.0
537_1,9.61,N,2,CC[NH2+:13]C[C@@H](c1ccc(c(c1)OC)OC)O,Moitessier/RBFmodel_Train,0.0
1461,10.0,O,12,Nc1ccc([N+](=O)[O-])c([B-](O)(O)[OH2+])c1,Moitessier,0.0
1150,6.8,O,11,C[NH+](C)Cc(c(O)c(c(O)c1)O)c1C(OC)=O,Moitessier/RBFmodel_Valid,0.0
1102,10.42,O,0,O/N=C/c1ccnc2ccccc12,Moitessier,0.0
620,7.3,N,10,Cc1cc(CO)c(C)c(C)[nH+]1,Moitessier,0.0
1322,11.03,N,6,CC1CCCC[NH2+]1,Moitessier/RBFmodel_Train,0.05
7352,3.38,O,0,OC(C1C[NH2+]CC1)=O,Moitessier,0.0
4970,2.4,O,7,Cc2c(C(C)C)c(=[OH+])n(c1ccccc1)n2C,Moitessier,0.0
4823,2.36,O,6,CCC(C)C(C(O)=O)[NH3+],Moitessier,0.0
7029,6.8,N,22,c2c(CN1CCNCC[NH2+]CC1)n[nH]c2CN3CC[NH2+]CC[NH2+]CC3,Moitessier,0.0
7103,9.69,N,6,COCC(C)C[NH+](C)C,Moitessier,0.0
4878,3.13,N,4,C[NH2+]CC[NH+](C)CC[NH2+]C,Moitessier,0.0
3295,14.54,N,7,CC1=NCCc2c1[nH]c(cc1)c2cc1OC,Moitessier,0.0
622_1,9.49,N,3,CC(C)[NH2+:18]C[C@@H](c1cccc(c1)c2ccccc2)O,Moitessier/RBFmodel_Train,0.0
4999,2.38,O,0,OC(c1cc(cc(Cn2c[nH+]cc2)cc2)c2o1)=O,Moitessier,0.0
3099,6.6,N,8,Cc1cccc(C)c1NN=C(C#N)C#N,Moitessier,0.0
6444,5.99,N,13,Cc3cnc2c(ccc1c(C)cc[nH+]c12)c3C,Moitessier,0.0
2969,9.3,O,4,Nc2nc(O)c1nc[nH]c1n2,Moitessier,0.0
7321,11.21,N,10,CC(C)NCCCCCC[NH2+]C(C)C,Moitessier,0.0
2512,3.495,N,6,Nc1nccc[nH+]1,Moitessier/RBFmodel_Train,0.045
15_2,3.61,O,10,c1cc(c(cc1N)O)C(=O)O,Moitessier,0.0
2270,7.43,O,10,C[N+](C)(C)c(cccc1)c1O,Moitessier,0.0
2990,9.92,O,11,Cc(cc1CO)cc(CO)c1O,Moitessier,0.0
3907,3.06,O,12,CC(c(cc(cc1)[N+]([O-])=O)c1C(O)=O)=O,Moitessier,0.0
6748,7.2,N,5,c2ccc(C1=[NH+]CCC1)cc2,Moitessier,0.0
540,2.375,N,2,Nc1[nH+]cccc1[N+](=O)[O-],Moitessier/RBFmodel_Train,0.045
3465,11.18,S,4,CC(C)(C)S,Moitessier/RBFmodel_Valid,0.04
3267,2.26,O,6,Cc1n[nH]c(C(O)=O)c1[N+]([O-])=O,Moitessier,0.0
1104,4.46,O,11,[O-][N+](c(cc(cc1C=O)Cl)c1O)=O,Moitessier,0.0
5037,6.06,O,9,CCC[n+]1c(cccc2O)c2ccc1,Moitessier,0.0
1764,2.41,N,4,Nc2nc1[nH+]c(N)[nH]c1c(N)[nH+]2,Moitessier,0.0
4605,4.89,O,9,CC1CCCCC1C(=O)O,Moitessier,0.0
785,3.33,O,5,C[n+]1ccc(O)cc1,Moitessier,0.0
4733,9.75,O,12,Cc(n(C)c1c(cc2)O)nc1c2O,Moitessier,0.0
2382,3.28,O,0,OC(c1csc(Br)n1)=O,Moitessier,0.0
2544,8.43,N,8,Nc(cc1)ccc1S(Nc1ncccc1)(=O)=O,Moitessier,0.0
3784,10.34,N,0,[NH3+]CCCCCc1cccnc1,Moitessier,0.0
1478,10.915,N,5,CC(C)CC[NH2+]CCC(C)C,Moitessier/RBFmodel_Train,0.025
774_1,10.1,N,10,c1cc(c(cc1CC2CC[NH2+:25]CC2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl,Moitessier/RBFmodel_Valid,0.0
6056,5.26,N,6,COc2ccc1[NH2+]CCNc1c2,Moitessier,0.0
3127,9.49,N,4,C=C[C@H]1C[N@H+]2CC[C@@H]1CC2[C@H](O)c3ccnc4ccccc34,Moitessier,0.0
1983,4.1,O,8,Cc1cc(N)cc[n+]1O,Moitessier,0.0
463_1,6.4,N,2,CC[NH+:10](CC)CP(=O)(OCC)OCC,Moitessier/RBFmodel_Train,0.0
6676,7.0,N,5,Cc1cc(C[NH3+])c(O)c(C[NH3+])c1,Moitessier,0.0
4722,9.505,N,2,CC([NH3+])Cc1ccc(O)cc1,Moitessier/RBFmodel_Train,0.195
1760,2.05,N,0,[NH3+]NC(=O)c1ccc([NH3+])cc1,Moitessier,0.0
2505,7.49,N,1,C[NH+](CCO)CCCl,Moitessier/RBFmodel_Train,0.01
5032,8.4,O,11,C[n+]1c(/C=C/c(cc2)ccc2O)cccc1,Moitessier,0.0
499,6.65,N,12,CC[NH+](CC)CCNc2cc(C)[nH+]c(Nc1ccc(Cl)cc1)n2,Moitessier,0.0
1988,6.8,O,0,Oc(cc1)cc(O2)c1C=C(c1nc(cc(cc3)Cl)c3o1)C2=O,Moitessier,0.0
3526,9.39,N,6,CN(C)c1cc[nH+]cc1,Moitessier,0.0
173_1,4.09,N,5,CCCNc1[nH+:8]cccn1,Moitessier/RBFmodel_Valid,0.0
205_2,3.7,N,27,N#Cc5ccc([C@H]4[C@H]2C(=O)N(Cc1ccc(F)cc1)C(=O)[C@H]2[C@@H]3CC(O)C[NH+]34)cc5,Moitessier,0.0
7180,3.0,N,16,CC(=O)Nc2cccc3cc1ccccc1[nH+]c23,Moitessier,0.0
3723,2.95,S,0,SC(NC1CCCCC1)=S,Moitessier,0.0
1493,3.33,N,5,[O-][N+](c(nc1NN=O)nn1c1ccccc1)=O,Moitessier,0.0
6260,10.65,N,5,NCCCC[NH3+],Moitessier,0.0
6114,8.29,N,3,CN/C=[NH+]/c2cccc(c1csc(/N=C(N)\N)n1)c2,Moitessier,0.0
7181,4.66,O,6,CC(CCCC(O)=O)=O,Moitessier/RBFmodel_Valid,0.0
48_2,10.4,N,0,[NH3+]CCCCCS(=O)(=O)c1ccccc1,Moitessier,0.0
35_2,8.5,N,1,C[NH+](C)CCNC(=O)c1ccccc1,Moitessier,0.0
2215,8.635,O,0,Oc2cc1ccccc1nn2,Moitessier/RBFmodel_Train,0.005
783,4.19,O,6,Cc1c(C(C(C(O)=O)c(cc2)ccc2c2ccccc2)O)cccc1,Moitessier,0.0
2602,2.93,O,0,OC(c(cccc1)c1I)=O,Moitessier,0.0
6151,2.7,N,1,C[NH+]1C=C(C#N)C=CC1,Moitessier,0.0
72,5.07,N,7,Cc1ccccc1[NH2+]C2CCCC2,Moitessier/RBFmodel_Train,0.0
6311,9.85,N,7,Cc1nnc(C)n1N,Moitessier,0.0
295_1,9.47,N,11,CC(C)C[C@@H](c1ccccc1)[NH3+:12],Moitessier/RBFmodel_Train,0.0
525,3.95,O,13,CC(C)(C(c1ccccc1)C#N)C(O)=O,Moitessier,0.0
2181,8.08,N,4,O=P(=O)C([NH2+]Cc1ccccn1)c2ccccc2O,Moitessier,0.0
351,6.04,N,7,Cc2c(Cn1cc[nH+]c1)sc3cc(C(=O)[O-])ccc23,Moitessier,0.0
3628,10.84,N,2,CC[NH+](CC)CC,Moitessier/RBFmodel_Valid,0.06
2032,10.4,S,14,CC/C=C/Cc1nccn1C(C(C)(C)S)C([O-])=O,Moitessier,0.0
6191,8.75,O,12,CC[NH+](CC)CCCNC(/C=N/O)=O,Moitessier,0.0
799_1,8.4,N,22,c1cc(ncc1C(=O)N2CCC3(CC2)Nc4c(ccc(c4C(=[NH+:22]3)N)F)F)C#N,Moitessier/RBFmodel_Train,0.0
7200,7.9,O,13,CC(C)(C)[NH2+]CC(c(cc1)ccc1O)=O,Moitessier,0.0
121_1,9.85,N,1,C[NH2+:8][C@H]1CCCC[C@@H]1Cl,Moitessier/RBFmodel_Train,0.0
4817,9.64,O,12,COc(ccc1c2)cc1ccc2O,Moitessier,0.0
2880,4.86,N,7,OCc1cccc[nH+]1,Moitessier,0.0
1133,4.52,N,8,O/C(=C\c1cccc[nH+]1)c2ccccc2,Moitessier,0.0
4312,3.32,N,3,CC1=N[NH2+]C=C1,Moitessier,0.0
2588,4.84,N,14,Cc3cc(c1ccccc1)n[n+](CC[NH+]2CCOCC2)c3N,Moitessier,0.0
714_1,6.04,N,4,CC1=N[C@]([NH+:21]=C1N)(c2cccc(c2)c3cc(cnc3)Cl)C4CC4,Moitessier/RBFmodel_Train,0.0
338_1,9.1,N,11,c1ccnc(c1)[C@H]2CCCC[NH2+:12]2,Moitessier/RBFmodel_Train,0.0
193,11.0,O,18,NC(CN(CCN(CC(N)=O)Cc(cccc1)c1O)Cc(cccc1)c1[O-])=O,Moitessier,0.0
3265,10.0,N,4,CC(O)C[NH2+]C(C)(C)C,Moitessier,0.0
2644,3.01,N,0,[NH3+]c1ccccc1NC(=O)c2ccc([N+](=O)[O-])cc2,Moitessier,0.0
699,9.77,N,0,[NH3+]CC(=O)[O-],Moitessier,0.0
137,5.7,N,7,OCc4ccc(c2[nH+]ccc3c1ccccc1[nH]c23)o4,Moitessier,0.0
1418,7.8,N,7,CCOC(=O)C(C)[NH3+],Moitessier,0.0
3533,10.62,N,7,C[C@H]1CCCC[C@@H]1[NH3+],Moitessier,0.0
6986,7.7,N,4,Nc2cc[nH+]c(c1cccc(Cl)n1)c2,Moitessier,0.0
1201,12.6,N,10,Nc(nc1[O-])nc2c1nc[nH]2,Moitessier,0.0
710,6.47,N,4,CCCN[N+]([O-])=O,Moitessier,0.0
1227,3.6,N,3,CC2O[NH2+]Cc1ccccc12,Moitessier,0.0
5566,3.72,N,1,C[NH+](CO)c1ccccc1,Moitessier,0.0
6248,5.52,N,15,CC(C)N(C)/C=[NH+]/c2ccc(c1c[nH]c[nH+]1)cc2,Moitessier,0.0
724,6.875,N,16,CC(CC(c1ccccc1)c2ccccc2)[NH+]3CCOCC3,Moitessier/RBFmodel_Train,0.025
2436,4.75,O,2,O=C(O)C1CCC(O)CC1,Moitessier,0.0
18,7.18,N,0,Nc1nc(cccc2)[n+]2o1,Moitessier,0.0
7388,9.09,S,0,SCCSCCS,Moitessier,0.0
2191,2.7,N,6,Nc1cccc2[nH+]nccc12,Moitessier,0.0
548,9.66,O,10,OCc1cccc(CO)c1O,Moitessier,0.0
6783,3.93,N,8,[NH3+]CCc1cccc[nH+]1,Moitessier,0.0
2759,9.1,N,5,CCCCC[NH+](CC(C)O)CC(O)CC,Moitessier,0.0
6666,4.28,O,10,Cc(cc(cc1)OC)c1C(O)=O,Moitessier,0.0
1180,9.785,N,0,[NH3+]CCc1c[nH]cn1,Moitessier/JensenSwainOlsen,0.085
2185,5.82,N,12,Cc1nc(C(C(C(N2)=O)=C(C3=O)NC2=O)=O)c3n1C,Moitessier,0.0
3819,10.18,N,0,[NH3+]CCCCc1ccncc1,Moitessier,0.0
4582,10.71,N,9,O=S(c(cc1)ccc1Br)(NCc1ccccc1)=O,Moitessier,0.0
1153,3.9,O,0,OC(c(cc1)cc2c1sc(Cn1c[nH+]cc1)c2)=O,Moitessier,0.0
6028,3.07,N,0,[NH3+]c2ccc1[nH]c[nH+]c1c2,Moitessier,0.0
6807,5.31,N,6,CCCCn2c[nH+]c1ccccc12,Moitessier,0.0
693_1,9.0,N,1,C[NH+:20]1CCC(=C2c3ccccc3CC(=O)c4c2ccs4)CC1,Moitessier/RBFmodel_Train,0.0
2805,12.0,O,15,[O-]C([C@H]([C@@H]([C@H]([C@H](CO)O)O)O)OC1=O)=C1O,Moitessier,0.0
6882,6.37,N,8,Oc(cc1)ccc1S(Nc1ncccn1)(=O)=O,Moitessier,0.0
6327,7.54,N,15,CN(C)c3[nH]c2cc1CCCCc1cc2[nH+]3,Moitessier,0.0
4064,3.16,N,11,FC(F)(F)c2ccc1ccc[nH+]c1c2,Moitessier,0.0
5358,12.02,N,18,COc(cc(cc1)S(C)=O)c1c1nc([nH]nc2)c2[nH]1,Moitessier,0.0
2208,6.84,N,6,Nc3ccc2c[nH+]c1ccccc1c2c3,Moitessier,0.0
86_2,7.4,N,5,CC3CCC([NH+]2CCN(c1ccccc1F)CC2)CC3,Moitessier,0.0
1280,8.89,O,0,Oc1cc2cccnc2cc1,Moitessier/RBFmodel_Train,0.01
6213,2.95,S,9,[NH3+]CCCCCCNC(S)=S,Moitessier,0.0
6770,2.86,O,2,O=C(O)c1cc[n+]([O-])cc1,Moitessier/RBFmodel_Train,0.0
4011,8.31,N,0,[NH3+]C(Cc1ccccc1)c2nnn[n-]2,Moitessier,0.0
1815,5.06,O,0,Oc(c(Cl)c1)c(C[NH+]2CCCCC2)c(Cl)c1Cl,Moitessier,0.0
1332,2.53,O,23,CC3(C)S[C@@H]2[C@H](NC(=O)[C@H]([NH3+])c1ccccc1)C(=O)N2[C@H]3C(=O)[OH:23],Moitessier/RBFmodel_Train,0.02
289_2,10.98,N,2,NC(=[NH2+])c5ccc([C@H]4[C@H]2C(=O)N(Cc1ccc(F)cc1)[C@H](CF)[C@H]2[C@@H]3CCCN34)cc5,Moitessier,0.0
5929,7.05,N,9,Nc1c(cccc2O)c2[nH+]c2ccccc12,Moitessier,0.0
3327,11.07,O,21,Nc(cc1)ccc1c(cc1)ccc1/N=C/c(cccc1)c1O,Moitessier,0.0
6048,10.63,N,9,Cc1ncc(CO)c(C[NH3+])c1[O-],Moitessier,0.0
3650,10.72,N,8,S=C(c1ccccc1)NC(Nc1ccccc1)=S,Moitessier,0.0
3383,10.64,N,10,CCCCCCCCCC[NH3+],Moitessier/RBFmodel_Train,0.0
4884,8.95,N,0,[NH3+]C(Cc1n[nH]c2ccccc12)C(=O)[O-],Moitessier,0.0
113_1,1.761,N,8,c1cc(c(c(c1)Cl)Cl)[NH3+:7],Moitessier/RBFmodel_Valid,0.0
191,6.26,N,15,C=C[C@H]1C[N@@H+]2CC[C@@H]1CC2[C@@H](O)c3cc[nH+]c4ccccc34,Moitessier,0.0
840_1,3.4,N,4,Cc1c(c([nH+:22][nH]1)C)Cc2c(c3c(=O)n(c(=O)n(c3s2)CC(C)C)C)C(=O)N4C[C@@H](CO4)O,Moitessier/RBFmodel_Test,0.0
567,3.22,O,10,Cc(cc1)ccc1OCC(O)=O,Moitessier,0.0
7108,11.22,N,3,CC(C)[NH+]1CCCC1,Moitessier,0.0
6342,12.89,O,0,OCC(Cl)Cl,Moitessier/RBFmodel_Train,0.0
3615,7.75,O,10,[O-]S(C(c([nH]nc1)c1/C1=N/O)=CC1=O)(=O)=O,Moitessier,0.0
37_1,8.89,N,6,c1cc(oc1)C[NH3+:6],Moitessier/RBFmodel_Train,0.0
3605,12.06,O,22,Cc1cc(/N=N/c(cc2)ccc2S([NH-])(=O)=O)cc(C([O-])=O)c1O,Moitessier,0.0
5011,6.45,O,15,Cc(cc1C[NH+](C)C)cc(C[NH+](C)C)c1O,Moitessier,0.0
589_1,8.73,N,8,c1cc2c(c(c1)F)C(=[NH+:13][C@@H](N2)c3cccs3)N,Moitessier/RBFmodel_Train,0.0
7253,6.8,N,8,O=C(c1ccccc1)Nc1nnc(c2ccccc2)s1,Moitessier,0.0
6168,4.63,N,9,[O-][N+](=O)c2cccc(C1[NH2+]CCS1)c2,Moitessier,0.0
74_2,9.79,N,1,C[NH+](C)CCC(c1ccc(Br)cc1)c2ccccn2,Moitessier,0.0
6663,10.05,O,6,Cc1cccc(O)c1,Moitessier/RBFmodel_Train,0.04
1864,4.71,N,7,Nc1ccc(Cl)c[nH+]1,Moitessier,0.0
389,7.13,N,7,CNc1cccc[nH+]1,Moitessier,0.0
4868,2.69,N,13,Cc1ccc3c(c1)sc(c2ccc([NH+](C)C)cc2)[n+]3C,Moitessier,0.0
1195,7.68,N,9,Nc3ccc(c2ccc(/[NH+]=C/c1ccccc1O)cc2)cc3,Moitessier,0.0
119_2,7.85,N,7,CCCCC2CC[NH+](CCCC(=O)c1ccccc1C)CC2,Moitessier,0.0
5748,8.4,N,7,c3ccc2c1CC[NH2+]Cc1[nH]c2c3,Moitessier,0.0
6587,5.44,O,13,CCOC(c(cc1)cc([N+]([O-])=O)c1O)=O,Moitessier,0.0
670_1,5.75,N,10,Cc1ccc(cc1)S(=O)(=O)[NH:17]C(=O)NN2CCCCCC2,Moitessier/RBFmodel_Train,0.05
66_1,10.55,N,7,CC[C@@H](C)C[C@@H](C)[NH3+:8],Moitessier/RBFmodel_Train,0.0
6126,8.96,N,8,C=C(C)C(=O)OCC[NH2+]C,Moitessier,0.0
131,3.05,N,0,[NH3+]c2ccc1CCCCc1c2Br,Moitessier,0.0
6135,2.8,N,3,CNc2[nH+]nc(c1ccccc1)s2,Moitessier,0.0
2991,3.7,N,5,Brc2ccc1[NH2+]CCc1c2,Moitessier,0.0
75_1,9.838,N,7,COC(=O)CCC[NH3+:6],Moitessier/RBFmodel_Valid,0.0
2376,6.9,S,0,Sc1ccncn1,Moitessier,0.0
5205,4.8,N,6,Nc2ccc1c[nH+][nH]c1c2,Moitessier,0.0
6140,6.37,N,6,SCc1[nH]cc[nH+]1,Moitessier,0.0
5313,5.96,N,14,Cc1cc(N)cc(C)c1C(=O)NCC[NH+]2CCOCC2,Moitessier,0.0
1161_1,2.4,O,8,CC1=NN([C@@H](S1)C(=O)[OH:12])C(=O)CCS,Moitessier/RBFmodel_Train,0.0
830_1,9.91,N,19,CC(C)c1nc2ccc(cc2c(=O)n1C[C@H]3CCC[N@H+:29](C3)C(C)C)c4ccc(cc4)F,Moitessier/RBFmodel_Train,0.0
3832,9.15,O,11,CC(/C(/CN1CCOCC1)=N\O)=O,Moitessier,0.0
1171,5.05,N,4,[NH3+]C1CC1[NH3+],Moitessier,0.0
7293,7.0,N,10,Cc2[nH]c(c1ccccc1)[nH+]c2C,Moitessier,0.0
1605,2.52,N,7,COc1cccn[nH+]1,Moitessier,0.0
2304,5.74,N,5,CC(C)n2c[nH+]c1ccccc12,Moitessier,0.0
5666,2.26,N,13,C[n+]3ccc(c2[nH]c1ccccc1[nH+]2)cc3,Moitessier,0.0
1396,7.08,N,1,C[NH+]2CCc3cccc4c1c(O)c(O)ccc1C[C@@H]2c34,Moitessier,0.0
887_1,8.1,N,20,CN(C)S(=O)(=O)c1ccc(cc1)CC(=O)N(C)C2CC[NH+:32](CC2)CCC(c3ccccc3)c4ccccc4,Moitessier/RBFmodel_Train,0.0
6047,9.8,O,13,C[N+](C)(C)CCCc(cc1)ccc1O,Moitessier,0.0
5336,2.38,N,7,C[NH+](C)c1ccc([NH3+])cc1,Moitessier,0.0
75,4.98,O,0,OC(c1c[nH]cc1)=O,Moitessier,0.0
548_1,4.035,N,15,CC(=O)c1ccc(cc1)c2ccc(cc2)[NH3+:15],Moitessier/RBFmodel_Train,0.055
368_1,8.585,N,12,Cn1c2c(c(=O)n(c1=O)C)nc[nH:9]2,Moitessier/RBFmodel_Train,0.075
1499,10.75,N,2,CC[NH+](CC)CC[S-],Moitessier,0.0
1033_1,4.13,O,10,c1cc(cc(c1)F)CC(=O)[OH:10],Moitessier/RBFmodel_Valid,0.0
962,11.67,O,11,[O-][N+](c1cccc2c[n+](CCO)ccc12)=O,Moitessier,0.0
3105,4.6,N,12,CCCCC(CC)CNc1nc[nH+]c2[nH]ncc12,Moitessier,0.0
5570,7.45,N,8,Cc2cc(Cl)n(C)c3[nH+]c1ccccc1c23,Moitessier,0.0
6146,9.65,N,1,C[NH+](C)C[C@H]1C(N)[C@@]2(C)CC[C@H]1C2(C)C,Moitessier,0.0
7052,10.0,O,0,OC1=Cc(cccc2)c2C=CC1=O,Moitessier,0.0
1932,6.75,N,10,Cc1cc(O)cc(O)c1C(=[NH2+])c2ccccc2,Moitessier/RBFmodel_Valid,0.0
82_2,8.49,N,14,CCCCNc1ccc(C(=O)OCC[NH+](C)C)cc1,Moitessier/JensenSwainOlsen,0.01
7227,5.6,N,4,c2ccc([NH2+]C1CCCCC1)cc2,Moitessier/RBFmodel_Train,0.0
